unit_id,track,task,method,attempted,status,reason,exception_type,exception_message,trace_path,sim_queries,sim_steps,wall_seconds,payload
C_gen_sampling_988,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 191.01891328738293, ""fault_return"": 184.5073350070254}"
B2_balance_1188,B,balance,universe_label,1,SUCCESS,,,,,1,73,0.0,"{""failure"": 1}"
C2_gen_balance_104,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1189,B,balance,universe_label,1,SUCCESS,,,,,1,73,0.0,"{""failure"": 1}"
B2_balance_1190,B,balance,universe_label,1,SUCCESS,,,,,1,72,0.0,"{""failure"": 1}"
B2_balance_1191,B,balance,universe_label,1,SUCCESS,,,,,1,74,0.0,"{""failure"": 1}"
C2_gen_balance_105,C,balance,fault_generation,1,SUCCESS,,,,,2,0,0.0,"{""valid"": true}"
B2_balance_1192,B,balance,universe_label,1,SUCCESS,,,,,1,73,0.0,"{""failure"": 1}"
B2_balance_1193,B,balance,universe_label,1,SUCCESS,,,,,1,73,0.0,"{""failure"": 1}"
C2_gen_balance_106,C,balance,fault_generation,1,SUCCESS,,,,,2,0,0.0,"{""valid"": true}"
B2_balance_1194,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1195,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1196,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_107,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1197,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1198,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_108,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1199,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1200,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
B2_balance_1201,B,balance,universe_label,1,SUCCESS,,,,,1,81,0.0,"{""failure"": 1}"
C2_gen_balance_109,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1202,B,balance,universe_label,1,SUCCESS,,,,,1,80,0.0,"{""failure"": 1}"
B2_balance_1203,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_110,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1204,B,balance,universe_label,1,SUCCESS,,,,,1,79,0.0,"{""failure"": 1}"
B2_balance_1205,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
C_gen_sampling_989,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 225.9467314094629, ""fault_return"": 186.8554102866303}"
B2_balance_1206,B,balance,universe_label,1,SUCCESS,,,,,1,72,0.0,"{""failure"": 1}"
C2_gen_balance_111,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1207,B,balance,universe_label,1,SUCCESS,,,,,1,68,0.0,"{""failure"": 1}"
B2_balance_1208,B,balance,universe_label,1,SUCCESS,,,,,1,65,0.0,"{""failure"": 1}"
B2_balance_1209,B,balance,universe_label,1,SUCCESS,,,,,1,74,0.0,"{""failure"": 1}"
C2_gen_balance_112,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1210,B,balance,universe_label,1,SUCCESS,,,,,1,63,0.0,"{""failure"": 1}"
B2_balance_1211,B,balance,universe_label,1,SUCCESS,,,,,1,68,0.0,"{""failure"": 1}"
C2_gen_balance_113,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1212,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
B2_balance_1213,B,balance,universe_label,1,SUCCESS,,,,,1,75,0.0,"{""failure"": 1}"
B2_balance_1214,B,balance,universe_label,1,SUCCESS,,,,,1,72,0.0,"{""failure"": 1}"
C2_gen_balance_114,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1215,B,balance,universe_label,1,SUCCESS,,,,,1,74,0.0,"{""failure"": 1}"
B2_balance_1216,B,balance,universe_label,1,SUCCESS,,,,,1,67,0.0,"{""failure"": 1}"
C2_gen_balance_115,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1217,B,balance,universe_label,1,SUCCESS,,,,,1,68,0.0,"{""failure"": 1}"
B2_balance_1218,B,balance,universe_label,1,SUCCESS,,,,,1,80,0.0,"{""failure"": 1}"
C2_gen_balance_116,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1219,B,balance,universe_label,1,SUCCESS,,,,,1,82,0.0,"{""failure"": 1}"
B2_balance_1220,B,balance,universe_label,1,SUCCESS,,,,,1,78,0.0,"{""failure"": 1}"
B2_balance_1221,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_117,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1222,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
B2_balance_1223,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
C_gen_sampling_990,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 287.8404782298021, ""fault_return"": 287.8404782298021}"
C2_gen_balance_118,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1224,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1225,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1226,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_119,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1227,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_120,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1228,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1229,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1230,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_121,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1231,B,balance,universe_label,1,SUCCESS,,,,,1,71,0.0,"{""failure"": 1}"
B2_balance_1232,B,balance,universe_label,1,SUCCESS,,,,,1,73,0.0,"{""failure"": 1}"
C2_gen_balance_122,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1233,B,balance,universe_label,1,SUCCESS,,,,,1,78,0.0,"{""failure"": 1}"
B2_balance_1234,B,balance,universe_label,1,SUCCESS,,,,,1,75,0.0,"{""failure"": 1}"
B2_balance_1235,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_123,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1236,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
B2_balance_1237,B,balance,universe_label,1,SUCCESS,,,,,1,66,0.0,"{""failure"": 1}"
B2_balance_1238,B,balance,universe_label,1,SUCCESS,,,,,1,67,0.0,"{""failure"": 1}"
C2_gen_balance_124,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1239,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
B2_balance_1240,B,balance,universe_label,1,SUCCESS,,,,,1,67,0.0,"{""failure"": 1}"
C2_gen_balance_125,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1241,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C_gen_sampling_991,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 125.71471527501308, ""fault_return"": 125.71471527501308}"
B2_balance_1242,B,balance,universe_label,1,SUCCESS,,,,,1,75,0.0,"{""failure"": 1}"
B2_balance_1243,B,balance,universe_label,1,SUCCESS,,,,,1,71,0.0,"{""failure"": 1}"
C2_gen_balance_126,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1244,B,balance,universe_label,1,SUCCESS,,,,,1,71,0.0,"{""failure"": 1}"
B2_balance_1245,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
B2_balance_1246,B,balance,universe_label,1,SUCCESS,,,,,1,70,0.0,"{""failure"": 1}"
C2_gen_balance_127,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1247,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
B2_balance_1248,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_128,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1249,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1250,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_129,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1251,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1252,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1253,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_130,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1254,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1255,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_131,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1256,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1257,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1258,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_132,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1259,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C_gen_sampling_992,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 183.99817348182467, ""fault_return"": 183.99817348182467}"
B2_balance_1260,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_133,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1261,B,balance,universe_label,1,SUCCESS,,,,,1,69,0.0,"{""failure"": 1}"
B2_balance_1262,B,balance,universe_label,1,SUCCESS,,,,,1,72,0.0,"{""failure"": 1}"
C2_gen_balance_134,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1263,B,balance,universe_label,1,SUCCESS,,,,,1,78,0.0,"{""failure"": 1}"
B2_balance_1264,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
C2_gen_balance_135,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1265,B,balance,universe_label,1,SUCCESS,,,,,1,79,0.0,"{""failure"": 1}"
B2_balance_1266,B,balance,universe_label,1,SUCCESS,,,,,1,74,0.0,"{""failure"": 1}"
C2_gen_balance_136,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1267,B,balance,universe_label,1,SUCCESS,,,,,1,60,0.0,"{""failure"": 1}"
B2_balance_1268,B,balance,universe_label,1,SUCCESS,,,,,1,61,0.0,"{""failure"": 1}"
B2_balance_1269,B,balance,universe_label,1,SUCCESS,,,,,1,75,0.0,"{""failure"": 1}"
C2_gen_balance_137,C,balance,fault_generation,1,SUCCESS,,,,,2,0,0.0,"{""valid"": true}"
B2_balance_1270,B,balance,universe_label,1,SUCCESS,,,,,1,62,0.0,"{""failure"": 1}"
B2_balance_1271,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1272,B,balance,universe_label,1,SUCCESS,,,,,1,74,0.0,"{""failure"": 1}"
C2_gen_balance_138,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1273,B,balance,universe_label,1,SUCCESS,,,,,1,69,0.0,"{""failure"": 1}"
B2_balance_1274,B,balance,universe_label,1,SUCCESS,,,,,1,69,0.0,"{""failure"": 1}"
C2_gen_balance_139,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1275,B,balance,universe_label,1,SUCCESS,,,,,1,74,0.0,"{""failure"": 1}"
B2_balance_1276,B,balance,universe_label,1,SUCCESS,,,,,1,68,0.0,"{""failure"": 1}"
B2_balance_1277,B,balance,universe_label,1,SUCCESS,,,,,1,75,0.0,"{""failure"": 1}"
C2_gen_balance_140,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
C_gen_sampling_993,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 264.819030395709, ""fault_return"": 264.819030395709}"
B2_balance_1278,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1279,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_141,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1280,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1281,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1282,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_142,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1283,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
B2_balance_1284,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1285,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_143,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1286,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1287,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_144,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1288,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1289,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1290,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
C2_gen_balance_145,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1291,B,balance,universe_label,1,SUCCESS,,,,,1,70,0.0,"{""failure"": 1}"
B2_balance_1292,B,balance,universe_label,1,SUCCESS,,,,,1,74,0.0,"{""failure"": 1}"
C2_gen_balance_146,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1293,B,balance,universe_label,1,SUCCESS,,,,,1,78,0.0,"{""failure"": 1}"
B2_balance_1294,B,balance,universe_label,1,SUCCESS,,,,,1,79,0.0,"{""failure"": 1}"
B2_balance_1295,B,balance,universe_label,1,SUCCESS,,,,,1,81,0.0,"{""failure"": 1}"
C2_gen_balance_147,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
C_gen_sampling_994,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 140.75899124006222, ""fault_return"": 143.6318931915463}"
B2_balance_1296,B,balance,universe_label,1,SUCCESS,,,,,1,71,0.0,"{""failure"": 1}"
B2_balance_1297,B,balance,universe_label,1,SUCCESS,,,,,1,57,0.0,"{""failure"": 1}"
C2_gen_balance_148,C,balance,fault_generation,1,SUCCESS,,,,,2,0,0.0,"{""valid"": true}"
B2_balance_1298,B,balance,universe_label,1,SUCCESS,,,,,1,58,0.0,"{""failure"": 1}"
B2_balance_1299,B,balance,universe_label,1,SUCCESS,,,,,1,73,0.0,"{""failure"": 1}"
B2_balance_1300,B,balance,universe_label,1,SUCCESS,,,,,1,59,0.0,"{""failure"": 1}"
C2_gen_balance_149,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1301,B,balance,universe_label,1,SUCCESS,,,,,1,75,0.0,"{""failure"": 1}"
B2_balance_1302,B,balance,universe_label,1,SUCCESS,,,,,1,73,0.0,"{""failure"": 1}"
B2_balance_1303,B,balance,universe_label,1,SUCCESS,,,,,1,69,0.0,"{""failure"": 1}"
C2_gen_balance_150,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1304,B,balance,universe_label,1,SUCCESS,,,,,1,67,0.0,"{""failure"": 1}"
B2_balance_1305,B,balance,universe_label,1,SUCCESS,,,,,1,73,0.0,"{""failure"": 1}"
C2_gen_balance_151,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1306,B,balance,universe_label,1,SUCCESS,,,,,1,67,0.0,"{""failure"": 1}"
B2_balance_1307,B,balance,universe_label,1,SUCCESS,,,,,1,73,0.0,"{""failure"": 1}"
C2_gen_balance_152,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1308,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1309,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_153,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1310,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1311,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1312,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_154,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1313,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
B2_balance_1314,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C_gen_sampling_995,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 106.16108938852585, ""fault_return"": 162.70853121405844}"
C2_gen_balance_155,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1315,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1316,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1317,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_156,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1318,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1319,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_157,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1320,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
B2_balance_1321,B,balance,universe_label,1,SUCCESS,,,,,1,70,0.0,"{""failure"": 1}"
B2_balance_1322,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
C2_gen_balance_158,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1323,B,balance,universe_label,1,SUCCESS,,,,,1,79,0.0,"{""failure"": 1}"
B2_balance_1324,B,balance,universe_label,1,SUCCESS,,,,,1,82,0.0,"{""failure"": 1}"
C2_gen_balance_159,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1325,B,balance,universe_label,1,SUCCESS,,,,,1,84,0.0,"{""failure"": 1}"
B2_balance_1326,B,balance,universe_label,1,SUCCESS,,,,,1,70,0.0,"{""failure"": 1}"
B2_balance_1327,B,balance,universe_label,1,SUCCESS,,,,,1,55,0.0,"{""failure"": 1}"
C2_gen_balance_160,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1328,B,balance,universe_label,1,SUCCESS,,,,,1,56,0.0,"{""failure"": 1}"
B2_balance_1329,B,balance,universe_label,1,SUCCESS,,,,,1,71,0.0,"{""failure"": 1}"
B2_balance_1330,B,balance,universe_label,1,SUCCESS,,,,,1,58,0.0,"{""failure"": 1}"
C2_gen_balance_161,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1331,B,balance,universe_label,1,SUCCESS,,,,,1,74,0.0,"{""failure"": 1}"
B2_balance_1332,B,balance,universe_label,1,SUCCESS,,,,,1,74,0.0,"{""failure"": 1}"
C_gen_sampling_996,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 168.04734987191011, ""fault_return"": 149.87496569553412}"
B2_balance_1333,B,balance,universe_label,1,SUCCESS,,,,,1,69,0.0,"{""failure"": 1}"
C2_gen_balance_162,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1334,B,balance,universe_label,1,SUCCESS,,,,,1,67,0.0,"{""failure"": 1}"
B2_balance_1335,B,balance,universe_label,1,SUCCESS,,,,,1,73,0.0,"{""failure"": 1}"
C2_gen_balance_163,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1336,B,balance,universe_label,1,SUCCESS,,,,,1,67,0.0,"{""failure"": 1}"
B2_balance_1337,B,balance,universe_label,1,SUCCESS,,,,,1,72,0.0,"{""failure"": 1}"
B2_balance_1338,B,balance,universe_label,1,SUCCESS,,,,,1,78,0.0,"{""failure"": 1}"
C2_gen_balance_164,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1339,B,balance,universe_label,1,SUCCESS,,,,,1,78,0.0,"{""failure"": 1}"
B2_balance_1340,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_165,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1341,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1342,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_166,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1343,B,balance,universe_label,1,SUCCESS,,,,,1,76,0.0,"{""failure"": 1}"
B2_balance_1344,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1345,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_167,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1346,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_168,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1347,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1348,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
B2_balance_1349,B,balance,universe_label,1,SUCCESS,,,,,1,77,0.0,"{""failure"": 1}"
C2_gen_balance_169,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
C_gen_sampling_997,C,sampling,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,"{""clean_return"": 140.37499227649744, ""fault_return"": 201.18411148700562}"
B2_balance_1350,B,balance,universe_label,1,SUCCESS,,,,,1,100,0.0,"{""failure"": 0}"
B2_balance_1351,B,balance,universe_label,1,SUCCESS,,,,,1,100,0.0,"{""failure"": 0}"
C2_gen_balance_170,C,balance,fault_generation,1,REJECTED_WITH_REASON,not_a_valid_causal_failure,,,,2,0,0.0,{}
B2_balance_1352,B,balance,universe_label,1,SUCCESS,,,,,1,100,0.0,"{""failure"": 0}"
B2_balance_1353,B,balance,universe_label,1,SUCCESS,,,,,1,100,0.0,"{""failure"": 0}"
