cell,geometry,fleet,seed,sample_kind,n_plans,j_ref,j_tied_top,j_tiers,threat_weight,options_total,cross_total,cross_low,cross_high,attacker_id,launcher_id,launch_side,launch_angle,setting_index,launch_at_mf,salvo,torpedo_heading,launch_hex,e_hits_direct,direct_aspect,direct_distance,direct_contact,tau0_hex,tau0_heading,tau0_cost,tau0_plan,tau0_j,c_route_changed,c_plan_changed,c_hex,c_heading,c_cost,c_plan,c_j,c_denial,c_heading_change,c_speed_loss,c_deviation,c_contact,c_p_hit,d_route_changed,d_hex,d_heading,d_cost,d_j,d_denial,d_heading_change,d_speed_loss,d_deviation,d_contact,c1_route_changed,c1_hex,c1_denial,c1_denial_norm,v_direct_vp,v_direct_norm,v_denial_norm,v_denial_d_norm,ca_vp
crossing:1v1,crossing,1v1,34663299,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,35475516,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,0,2,6,T19,0.08333333333333333,broadside,9,t3.i3@T10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,36287733,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,0,2,6,T19,0.08333333333333333,broadside,9,t3.i2@S11,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,37099950,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,37912167,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,0,2,6,T19,0.08333333333333333,broadside,9,t3.i2@S11,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,38724384,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,0,2,6,T19,0.08333333333333333,broadside,9,t3.i3@T10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,39536601,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,1,2,6,U19,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,40348818,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,1,2,6,U19,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,41161035,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,1,2,6,U19,0.08333333333333333,broadside,9,t3.i3@T10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,41973252,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,42785469,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,43597686,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,1,2,6,U19,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,44409903,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,1,2,6,U19,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,45222120,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,1,2,6,U19,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,46034337,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,1,2,6,U19,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,46846554,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,47658771,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,48470988,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,49283205,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,0,2,6,T19,0.08333333333333333,broadside,9,t3.i3@T10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,50095422,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:2v1,crossing,2v1,21962519,low,580,10.666666666666668,32,10,0.3425925925925926,192,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,10.666666666666668,True,True,Q12,3,4,1PP1P1S,10.666666666666668,0.0,2,0,0,,0.0,True,Q12,3,4,10.666666666666668,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:2v1,crossing,2v1,22774736,low,580,10.666666666666668,32,10,0.3425925925925926,192,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@U10,Q12,1,4,1PP1P1P,10.666666666666668,True,True,Q12,3,4,1PP1P1S,10.666666666666668,0.0,2,0,0,,0.0,True,Q12,3,4,10.666666666666668,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:2v1,crossing,2v1,23586953,low,580,10.666666666666668,32,10,0.3425925925925926,192,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,1,2,6,U19,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,10.666666666666668,True,True,Q12,3,4,1PP1P1S,10.666666666666668,0.0,2,0,0,,0.0,True,Q12,3,4,10.666666666666668,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:2v1,crossing,2v1,24399170,low,580,10.666666666666668,32,10,0.3425925925925926,192,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,1,2,6,U19,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,10.666666666666668,True,True,Q12,3,4,1PP1P1S,10.666666666666668,0.0,2,0,0,,0.0,True,Q12,3,4,10.666666666666668,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:2v1,crossing,2v1,25211387,low,580,10.666666666666668,32,10,0.3425925925925926,192,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,0,2,6,T19,0.08333333333333333,broadside,9,t3.i2@S11,Q12,1,4,1PP1P1P,10.666666666666668,True,True,Q12,3,4,1PP1P1S,10.666666666666668,0.0,2,0,0,,0.0,True,Q12,3,4,10.666666666666668,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:2v1,crossing,2v1,26023604,low,580,10.666666666666668,32,10,0.3425925925925926,192,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,1,2,6,U19,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,10.666666666666668,True,True,Q12,3,4,1PP1P1S,10.666666666666668,0.0,2,0,0,,0.0,True,Q12,3,4,10.666666666666668,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:2v1,crossing,2v1,26835821,low,580,10.666666666666668,32,10,0.3425925925925926,192,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,1,2,6,U19,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,10.666666666666668,True,True,Q12,3,4,1PP1P1S,10.666666666666668,0.0,2,0,0,,0.0,True,Q12,3,4,10.666666666666668,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:2v1,crossing,2v1,27648038,low,580,10.666666666666668,32,10,0.3425925925925926,192,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,1,2,6,U19,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,10.666666666666668,True,True,Q12,3,4,1PP1P1S,10.666666666666668,0.0,2,0,0,,0.0,True,Q12,3,4,10.666666666666668,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:2v1,crossing,2v1,28460255,low,580,10.666666666666668,32,10,0.3425925925925926,192,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,0,2,6,T19,0.08333333333333333,broadside,9,t3.i2@S11,Q12,1,4,1PP1P1P,10.666666666666668,True,True,Q12,3,4,1PP1P1S,10.666666666666668,0.0,2,0,0,,0.0,True,Q12,3,4,10.666666666666668,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:2v1,crossing,2v1,29272472,low,580,10.666666666666668,32,10,0.3425925925925926,192,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,10.666666666666668,True,True,Q12,3,4,1PP1P1S,10.666666666666668,0.0,2,0,0,,0.0,True,Q12,3,4,10.666666666666668,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:2v1,crossing,2v1,30084689,low,580,10.666666666666668,32,10,0.3425925925925926,192,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,1,2,6,U19,0.08333333333333333,broadside,9,t3.i3@T10,Q12,1,4,1PP1P1P,10.666666666666668,True,True,Q12,3,4,1PP1P1S,10.666666666666668,0.0,2,0,0,,0.0,True,Q12,3,4,10.666666666666668,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:2v1,crossing,2v1,30896906,low,580,10.666666666666668,32,10,0.3425925925925926,192,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,10.666666666666668,True,True,Q12,3,4,1PP1P1S,10.666666666666668,0.0,2,0,0,,0.0,True,Q12,3,4,10.666666666666668,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:2v1,crossing,2v1,31709123,low,580,10.666666666666668,32,10,0.3425925925925926,192,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,0,2,6,T19,0.08333333333333333,broadside,9,t3.i3@T10,Q12,1,4,1PP1P1P,10.666666666666668,True,True,Q12,3,4,1PP1P1S,10.666666666666668,0.0,2,0,0,,0.0,True,Q12,3,4,10.666666666666668,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:2v1,crossing,2v1,32521340,low,580,10.666666666666668,32,10,0.3425925925925926,192,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@U10,Q12,1,4,1PP1P1P,10.666666666666668,True,True,Q12,3,4,1PP1P1S,10.666666666666668,0.0,2,0,0,,0.0,True,Q12,3,4,10.666666666666668,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:2v1,crossing,2v1,33333557,low,580,10.666666666666668,32,10,0.3425925925925926,192,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,1,2,6,U19,0.08333333333333333,broadside,9,t3.i3@T10,Q12,1,4,1PP1P1P,10.666666666666668,True,True,Q12,3,4,1PP1P1S,10.666666666666668,0.0,2,0,0,,0.0,True,Q12,3,4,10.666666666666668,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
